origen,experimento,seed,dataset,ssl_method,use_semi,arch,backbone,pool,fraccion_etiquetas,lambda_u,tau,ema_decay,semi_start_epoch,best_epoch,epocas_corridas,early_stopped,val_f1_global,test_f1_mean,test_f1_std,test_f1_global,test_iou_mean,test_bf1_mean,test_assd_px,test_hd95_px,c2c4_err_px
runs_final_v1,cps_r10_smoketest,0,inca,cps,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,1,18,30,False,0.8789355967188991,0.854993999004364,0.11976268142461777,0.8514602580647282,0.7623538374900818,0.9321,1.6336,5.7782,
runs_final_v1,cps_r3,0,inca,cps,True,unetpp,efficientnet-b3,unlabeling_r3_max0/images,,0.05,0.95,0.99,15,33,73,True,0.885271163691666,0.838483989238739,0.14997752010822296,0.8368483647171274,0.7451527118682861,0.9191,1.9025,7.747,14.971
runs_final_v1,mean_teacher_all_lateral,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_all_lateral/images,,0.05,0.95,0.99,15,31,71,True,0.8793687137125854,0.8639786839485168,0.12046090513467789,0.8613815836273749,0.776233434677124,0.9367,1.7517,5.6964,14.645
runs_final_v1,mean_teacher_all_lateral,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_all_lateral/images,,0.05,0.95,0.99,15,31,71,True,0.8762901173469313,0.8535189032554626,0.12606805562973022,0.8504136310104273,0.761683464050293,0.9352,1.5013,5.2989,11.701
runs_final_v1,mean_teacher_all_lateral,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_all_lateral/images,,0.05,0.95,0.99,15,30,70,True,0.878799212917829,0.8632016181945801,0.08534157276153564,0.856046700853002,0.7684923410415649,0.9344,1.6094,6.0408,14.478
runs_final_v1,mean_teacher_deeplabv3plus_std_matched_r15,0,unm,mean_teacher,True,deeplabv3plus,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,131,171,True,0.8679045968466882,0.8077671527862549,0.1646823137998581,0.8133881397460083,0.7018615007400513,0.9183,1.9626,7.2428,12.112
runs_final_v1,mean_teacher_deeplabv3plus_std_matched_r15,1,unm,mean_teacher,True,deeplabv3plus,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,97,137,True,0.8590748272320379,0.808121383190155,0.18328815698623657,0.8113514725519311,0.7094823718070984,0.9076,2.312,7.9497,14.816
runs_final_v1,mean_teacher_deeplabv3plus_std_matched_r15,2,unm,mean_teacher,True,deeplabv3plus,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,129,169,True,0.8547259042156342,0.7833291888237,0.2006959170103073,0.7977679198695288,0.6792834997177124,0.8935,2.4522,9.3253,15.127
runs_final_v1,mean_teacher_fpn_std_matched_r15,0,unm,mean_teacher,True,fpn,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,56,96,True,0.8596319939910213,0.7789097428321838,0.205330491065979,0.7863637292356485,0.6735203266143799,0.8803,2.3543,7.005,10.819
runs_final_v1,mean_teacher_fpn_std_matched_r15,1,unm,mean_teacher,True,fpn,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,83,123,True,0.8596464158383131,0.8276984095573425,0.13905194401741028,0.8274513628159211,0.7256223559379578,0.9113,2.0986,7.53,11.578
runs_final_v1,mean_teacher_fpn_std_matched_r15,2,unm,mean_teacher,True,fpn,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,29,69,True,0.8595905449175542,0.8262340426445007,0.1168244332075119,0.8212520471542356,0.7183030843734741,0.9254,2.2526,8.6788,12.276
runs_final_v1,mean_teacher_r10,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,15,41,81,True,0.8839308679663765,0.8469019532203674,0.11967440694570541,0.8426711885667588,0.7502973079681396,0.9303,1.5926,6.1557,13.916
runs_final_v1,mean_teacher_r10,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,15,34,74,True,0.8795177762664683,0.8536955118179321,0.11213549226522446,0.8482233847403996,0.7591089010238647,0.9303,1.7335,7.0107,15.811
runs_final_v1,mean_teacher_r10,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,15,17,57,True,0.8838015278346848,0.847467839717865,0.1618107706308365,0.8504959562720901,0.76016765832901,0.9195,1.8959,7.3039,14.81
runs_final_v1,mean_teacher_r10,3,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,15,29,69,True,0.8753103923023731,0.859593391418457,0.13358016312122345,0.8609618206746404,0.7721657156944275,0.934,1.6688,6.7942,14.968
runs_final_v1,mean_teacher_r10,4,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,15,25,65,True,0.8798586858751672,0.8431260585784912,0.11051228642463684,0.8352114960731123,0.7428872585296631,0.9143,2.4015,11.0416,19.415
runs_final_v1,mean_teacher_r10_frac25,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,15,54,94,True,0.8635386469489076,0.8402926921844482,0.1270088404417038,0.8373109520597989,0.741483747959137,0.9134,2.1843,11.1032,18.132
runs_final_v1,mean_teacher_r10_frac25,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,15,118,158,True,0.8669917467004373,0.818159282207489,0.18237942457199097,0.82211622331503,0.7232674956321716,0.9064,2.0926,8.8652,16.803
runs_final_v1,mean_teacher_r10_frac25,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,15,83,123,True,0.8725849760946423,0.795947253704071,0.2394743710756302,0.8107536625883246,0.709172785282135,0.8793,3.1481,9.6501,15.696
runs_final_v1,mean_teacher_r10_frac25,3,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,15,76,116,True,0.8667586295903884,0.802705705165863,0.21993602812290192,0.8137701342525144,0.7110977172851562,0.8856,2.4173,9.0025,15.562
runs_final_v1,mean_teacher_r10_frac25,4,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,15,70,110,True,0.8695666157426473,0.8222020268440247,0.1773039549589157,0.824137947750484,0.7269601821899414,0.9049,2.6767,11.431,13.089
runs_final_v1,mean_teacher_r10_frac50,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,15,79,119,True,0.8754645606576226,0.8156324028968811,0.19743195176124573,0.8208464221223276,0.7229943871498108,0.8957,2.0865,8.4882,13.348
runs_final_v1,mean_teacher_r10_frac50,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,15,127,167,True,0.8770601700450645,0.8021522164344788,0.22213156521320343,0.8144117735632826,0.7115845680236816,0.8812,1.8924,6.9877,15.423
runs_final_v1,mean_teacher_r10_frac50,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,15,25,65,True,0.8686112334615013,0.8217718601226807,0.15952761471271515,0.8170161833275231,0.7222236394882202,0.9115,1.773,6.0791,15.332
runs_final_v1,mean_teacher_r10_frac50,3,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,15,39,79,True,0.873306233061609,0.8332273960113525,0.1330377459526062,0.8304079801081716,0.7325604557991028,0.9114,2.2384,9.7647,19.167
runs_final_v1,mean_teacher_r10_frac50,4,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,15,32,72,True,0.8709885742665416,0.8208819031715393,0.17668841779232025,0.8229667426053726,0.724610447883606,0.9057,2.0413,8.3252,14.478
runs_final_v1,mean_teacher_r10_frac75,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,15,16,56,True,0.8778866624405783,0.8548502922058105,0.12842296063899994,0.8524933129533566,0.7635521292686462,0.9278,1.7309,6.5912,14.459
runs_final_v1,mean_teacher_r10_frac75,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,15,86,126,True,0.8786326744331076,0.8158133029937744,0.19906729459762573,0.8219621711829344,0.724128782749176,0.8975,1.9094,7.6521,16.288
runs_final_v1,mean_teacher_r10_frac75,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,15,35,75,True,0.8761740432659351,0.8340461254119873,0.17776957154273987,0.8391271337949895,0.7437931895256042,0.9105,2.0317,8.0323,14.998
runs_final_v1,mean_teacher_r10_frac75,3,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,15,60,100,True,0.8758060041522343,0.8334539532661438,0.17801177501678467,0.8385359797773165,0.7439616918563843,0.922,1.7567,5.5744,13.997
runs_final_v1,mean_teacher_r10_frac75,4,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,15,59,99,True,0.8791344869155675,0.8473721146583557,0.1336999386548996,0.8440974252178616,0.7537873387336731,0.924,1.8684,6.3341,13.372
runs_final_v1,mean_teacher_r10_nonreg,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,15,41,81,True,0.8839308679663765,0.8469019532203674,0.11967440694570541,0.8426711885667588,0.7502973079681396,0.9303,1.5926,6.1557,13.916
runs_final_v1,mean_teacher_r15,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r15_max0/images,,0.05,0.95,0.99,15,33,73,True,0.8790501310360085,0.8330656886100769,0.15805666148662567,0.8340889742418014,0.7383214831352234,0.9214,1.8086,7.0388,15.237
runs_final_v1,mean_teacher_r15,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r15_max0/images,,0.05,0.95,0.99,15,43,83,True,0.8763256648712054,0.829378068447113,0.17969536781311035,0.8328208784512312,0.7392939925193787,0.909,1.9553,7.4755,17.024
runs_final_v1,mean_teacher_r15,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r15_max0/images,,0.05,0.95,0.99,15,58,98,True,0.8841750170323511,0.8212018013000488,0.19158601760864258,0.8271328433063132,0.7300839424133301,0.9054,1.8985,6.9624,15.037
runs_final_v1,mean_teacher_r20,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r20_max0/images,,0.05,0.95,0.99,15,35,75,True,0.8871268273856475,0.8464683890342712,0.13571496307849884,0.8460613760746452,0.7528101205825806,0.9244,1.7851,7.2458,17.294
runs_final_v1,mean_teacher_r20,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r20_max0/images,,0.05,0.95,0.99,15,28,68,True,0.875756886721006,0.8091037273406982,0.20957091450691223,0.8181693732789046,0.7173510789871216,0.9008,1.8604,7.7103,16.134
runs_final_v1,mean_teacher_r20,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r20_max0/images,,0.05,0.95,0.99,15,24,64,True,0.8743215237336143,0.8273442387580872,0.18268203735351562,0.83237152125621,0.7359615564346313,0.9053,2.1022,8.3435,15.073
runs_final_v1,mean_teacher_r3,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r3_max0/images,,0.05,0.95,0.99,15,93,133,True,0.8794179139142473,0.8161242008209229,0.1777808517217636,0.8196140271828892,0.7202141284942627,0.9008,1.9852,8.0876,15.994
runs_final_v1,mean_teacher_r3,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r3_max0/images,,0.05,0.95,0.99,15,20,60,True,0.8789856063585626,0.8383997678756714,0.15126639604568481,0.8413067098047462,0.7436080574989319,0.9122,2.5303,9.5212,17.366
runs_final_v1,mean_teacher_r3,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r3_max0/images,,0.05,0.95,0.99,15,20,60,True,0.8745574395747485,0.8309226036071777,0.17683666944503784,0.8347011701872915,0.7400305867195129,0.9041,2.3508,8.8736,16.359
runs_final_v1,mean_teacher_r5,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r5_max0/images,,0.05,0.95,0.99,15,19,59,True,0.8793909008906698,0.8584101796150208,0.11443701386451721,0.8544695469614455,0.7667034864425659,0.9286,1.9998,9.6923,13.292
runs_final_v1,mean_teacher_r5,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r5_max0/images,,0.05,0.95,0.99,15,36,76,True,0.8716831517875951,0.8079924583435059,0.2088804543018341,0.8170141210312116,0.7162695527076721,0.8923,2.4053,8.3539,13.688
runs_final_v1,mean_teacher_r5,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r5_max0/images,,0.05,0.95,0.99,15,29,69,True,0.876921683422777,0.8444989919662476,0.14714348316192627,0.8472864955822575,0.7532416582107544,0.9189,1.869,8.2149,14.742
runs_final_v1,mean_teacher_r7,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r7_max0/images,,0.05,0.95,0.99,15,29,69,True,0.8790238083717145,0.8624597787857056,0.1060635894536972,0.8578691464380128,0.770972490310669,0.9227,2.9877,18.5642,15.217
runs_final_v1,mean_teacher_r7,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r7_max0/images,,0.05,0.95,0.99,15,52,92,True,0.8743823061114576,0.8210439085960388,0.18329934775829315,0.8235982711005605,0.7273796200752258,0.908,2.1748,9.4172,15.536
runs_final_v1,mean_teacher_r7,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_r7_max0/images,,0.05,0.95,0.99,15,76,116,True,0.8834025418389468,0.8186236619949341,0.18848951160907745,0.8254524690281162,0.7251542210578918,0.8946,1.8901,7.7228,14.999
runs_final_v1,mean_teacher_std_matched_r10,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r10/images,,0.05,0.95,0.99,15,24,64,True,0.883428363057015,0.8599591255187988,0.11068794131278992,0.8565011374994052,0.767939031124115,0.94,1.6895,6.2668,17.598
runs_final_v1,mean_teacher_std_matched_r10,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r10/images,,0.05,0.95,0.99,15,47,87,True,0.8786658531617827,0.8594754338264465,0.11517607420682907,0.8535530616221516,0.7680424451828003,0.9402,1.6398,5.7429,10.576
runs_final_v1,mean_teacher_std_matched_r10,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r10/images,,0.05,0.95,0.99,15,17,57,True,0.8829041913718545,0.8520817756652832,0.155334934592247,0.853718095311511,0.7658133506774902,0.9242,1.8597,7.0305,15.183
runs_final_v1,mean_teacher_std_matched_r15,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,27,67,True,0.8805799250373734,0.8543902635574341,0.135173037648201,0.8532549083467751,0.763973593711853,0.9269,1.8608,8.0707,15.209
runs_final_v1,mean_teacher_std_matched_r15,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,19,59,True,0.875060906967022,0.8496143817901611,0.13652269542217255,0.8493575586241991,0.7581738233566284,0.9281,1.7385,6.7739,14.179
runs_final_v1,mean_teacher_std_matched_r15,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,81,121,True,0.8813494536533455,0.786125898361206,0.23080463707447052,0.795357111907063,0.6920161843299866,0.8741,2.159,8.5703,14.13
runs_final_v1,mean_teacher_std_matched_r20,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r20/images,,0.05,0.95,0.99,15,22,62,True,0.8760100445033888,0.849945068359375,0.12472032755613327,0.8478637609034613,0.7554710507392883,0.9225,1.7835,6.3445,14.018
runs_final_v1,mean_teacher_std_matched_r20,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r20/images,,0.05,0.95,0.99,15,70,110,True,0.8795572969254113,0.8119999170303345,0.217177152633667,0.824930394488517,0.7244762182235718,0.8971,1.6346,6.1066,13.671
runs_final_v1,mean_teacher_std_matched_r20,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r20/images,,0.05,0.95,0.99,15,29,69,True,0.8799174555333618,0.8012806177139282,0.22764383256435394,0.8141361776502531,0.7131841778755188,0.8868,2.0855,8.5679,14.791
runs_final_v1,mean_teacher_std_matched_r3,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r3/images,,0.05,0.95,0.99,15,48,88,True,0.8807752091800768,0.8250460028648376,0.19323478639125824,0.8303964216368894,0.7355156540870667,0.9078,2.2944,9.3547,15.585
runs_final_v1,mean_teacher_std_matched_r3,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r3/images,,0.05,0.95,0.99,15,56,96,True,0.8799933587905695,0.784570574760437,0.2567521035671234,0.8018923411324373,0.7001013159751892,0.8729,1.9535,7.1568,14.999
runs_final_v1,mean_teacher_std_matched_r3,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r3/images,,0.05,0.95,0.99,15,66,106,True,0.8801542568963379,0.8236296772956848,0.16290532052516937,0.8229233613806901,0.726035475730896,0.9045,2.0556,8.4224,17.101
runs_final_v1,mean_teacher_std_matched_r5,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r5/images,,0.05,0.95,0.99,15,51,91,True,0.8795759728958318,0.8289087414741516,0.159095898270607,0.8286069749986035,0.7329766154289246,0.9107,2.0168,7.9078,13.464
runs_final_v1,mean_teacher_std_matched_r5,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r5/images,,0.05,0.95,0.99,15,46,86,True,0.8811090379383276,0.8358396291732788,0.1576721966266632,0.8374840264157534,0.7422082424163818,0.9086,2.1882,9.0061,20.197
runs_final_v1,mean_teacher_std_matched_r5,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r5/images,,0.05,0.95,0.99,15,43,83,True,0.8806535462302425,0.844099223613739,0.14678195118904114,0.8427635699749733,0.7521466016769409,0.9296,1.7017,6.8111,13.455
runs_final_v1,mean_teacher_std_matched_r7,0,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r7/images,,0.05,0.95,0.99,15,110,150,True,0.8813998383017791,0.7910798788070679,0.23812387883663177,0.8066105470391028,0.7027302384376526,0.8778,1.937,7.5442,14.412
runs_final_v1,mean_teacher_std_matched_r7,1,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r7/images,,0.05,0.95,0.99,15,52,92,True,0.8778510715098964,0.8130889534950256,0.200161412358284,0.8197071870458019,0.720964789390564,0.8972,1.9351,6.9588,11.57
runs_final_v1,mean_teacher_std_matched_r7,2,inca,mean_teacher,True,unetpp,efficientnet-b3,unlabeling_std_matched_r7/images,,0.05,0.95,0.99,15,35,75,True,0.8798111837320263,0.8504860401153564,0.1442279815673828,0.8510360409740972,0.7606940269470215,0.9167,2.2435,8.4139,15.832
runs_final_v1,mean_teacher_unet_std_matched_r15_debug,0,unm,mean_teacher,True,unet,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,30,70,True,0.8765722415156478,0.8535242676734924,0.11331665515899658,0.8502121060970749,0.7587324976921082,0.9323,1.6884,6.7718,13.172
runs_final_v1,mean_teacher_unet_std_matched_r15,1,unm,mean_teacher,True,unet,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,39,79,True,0.8774321132922479,0.8461011648178101,0.15462073683738708,0.8480821651086214,0.7570828199386597,0.9293,1.5968,5.2863,14.426
runs_final_v1,mean_teacher_unet_std_matched_r15,2,unm,mean_teacher,True,unet,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,19,59,True,0.8763538125788952,0.8546956777572632,0.13377989828586578,0.8532161208440189,0.7651447057723999,0.9285,1.6292,6.1237,12.444
runs_final_v1,semi_all_lateral,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_all_lateral/images,,0.05,0.95,0.99,15,28,68,True,0.8759604282776035,0.8413190245628357,0.16490516066551208,0.8463881996807916,0.7529436945915222,0.9185,2.0527,7.6174,15.118
runs_final_v1,semi_all_lateral,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_all_lateral/images,,0.05,0.95,0.99,15,50,90,True,0.8782690121054794,0.8068579435348511,0.20184177160263062,0.8125864418625276,0.712436318397522,0.8977,2.1054,8.0931,15.472
runs_final_v1,semi_all_lateral,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_all_lateral/images,,0.05,0.95,0.99,15,40,80,True,0.8754596858631409,0.8412195444107056,0.1389058381319046,0.839158780849932,0.7459820508956909,0.9254,1.7797,6.085,13.977
runs_final_v1,semi_r10,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,15,33,73,True,0.8723754035376176,0.8299535512924194,0.1493452936410904,0.8294583790637533,0.7322629690170288,0.9159,1.9391,7.5708,16.47
runs_final_v1,semi_r10,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,15,28,68,True,0.8715046212578977,0.8443868160247803,0.1540502905845642,0.8480184572604732,0.7537177205085754,0.9166,1.96,7.8222,16.313
runs_final_v1,semi_r10,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,15,17,57,True,0.8834296645703653,0.841255247592926,0.17435263097286224,0.8461883276971875,0.7545173168182373,0.9156,1.9855,6.8912,15.048
runs_final_v1,semi_r10,3,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,15,60,100,True,0.8811712631930033,0.8150639533996582,0.20872065424919128,0.826351196009223,0.7283177375793457,0.9032,2.3151,8.9671,15.69
runs_final_v1,semi_r10,4,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,15,30,70,True,0.8805376972523332,0.8305166959762573,0.15594272315502167,0.8353216734874432,0.7347723841667175,0.9182,1.7078,6.6548,15.746
runs_final_v1,semi_r10_frac25,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,15,24,64,True,0.8585730916340774,0.7740117311477661,0.21664457023143768,0.7794935338091279,0.6710614562034607,0.8783,2.0687,7.0176,12.51
runs_final_v1,semi_r10_frac25,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,15,45,85,True,0.8634688780255508,0.8213524222373962,0.16818520426750183,0.8248508838248731,0.7229775786399841,0.905,2.3069,10.2361,17.931
runs_final_v1,semi_r10_frac25,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,15,65,105,True,0.8683515463475225,0.7920931577682495,0.2211647480726242,0.8039078570585904,0.6973726153373718,0.8935,2.3796,8.2164,12.505
runs_final_v1,semi_r10_frac25,3,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,15,69,109,True,0.8682864871990728,0.8302132487297058,0.16947981715202332,0.8356083842071771,0.7360398769378662,0.9191,1.8967,7.9545,13.681
runs_final_v1,semi_r10_frac25,4,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,15,35,75,True,0.8514703159446788,0.7989308834075928,0.169691264629364,0.7989314024307506,0.6914818286895752,0.8931,2.2397,9.2769,18.892
runs_final_v1,semi_r10_frac50,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,15,61,101,True,0.8747711130263376,0.8191750645637512,0.1856301724910736,0.822601682679931,0.7242361307144165,0.9064,2.1069,7.678,14.192
runs_final_v1,semi_r10_frac50,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,15,46,86,True,0.8718940562479545,0.8408562541007996,0.14268043637275696,0.8428733551547806,0.7448206543922424,0.906,2.6327,11.8678,21.663
runs_final_v1,semi_r10_frac50,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,15,18,58,True,0.8666058510971876,0.8276541829109192,0.16710831224918365,0.8296971607299034,0.7313948273658752,0.9074,2.104,7.9199,14.188
runs_final_v1,semi_r10_frac50,3,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,15,51,91,True,0.873850977802728,0.8321348428726196,0.16117453575134277,0.8330383365116995,0.7377902865409851,0.9163,1.7284,5.9012,15.188
runs_final_v1,semi_r10_frac50,4,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,15,77,117,True,0.8725276931822291,0.7757668495178223,0.24276532232761383,0.7897074243884339,0.6816524267196655,0.874,2.1865,8.0539,13.17
